st,cty,sic,empflag,emp,ap,est,s1_4,s5_9,s10_19,s20_49,s50_99,s100_249,s250_499,s500_999,gt1000
72,33,5169,C,0,0,6,3,0,1,0,1,1,0,0,0
72,33,5180,C,0,0,3,1,1,0,0,0,1,0,0,0
72,33,5181,A,0,0,1,1,0,0,0,0,0,0,0,0
72,33,5182,C,0,0,2,0,1,0,0,0,1,0,0,0
72,33,5190,,204,4200,5,1,1,0,2,0,1,0,0,0
72,33,5192,,204,4200,5,1,1,0,2,0,1,0,0,0
72,33,52--,,778,11717,68,36,14,7,7,4,0,0,0,0
72,33,5200,,23,260,4,2,1,1,0,0,0,0,0,0
72,33,5210,A,0,0,2,1,0,1,0,0,0,0,0,0
72,33,5250,A,0,0,2,1,1,0,0,0,0,0,0,0
72,33,5400,,121,1383,10,6,2,0,1,1,0,0,0,0
72,33,5410,,112,1325,7,4,1,0,1,1,0,0,0,0
72,33,5420,A,0,0,1,1,0,0,0,0,0,0,0,0
72,33,5460,A,0,0,2,1,1,0,0,0,0,0,0,0
72,33,5500,,94,927,12,6,3,2,1,0,0,0,0,0
72,33,5510,A,0,0,2,1,0,1,0,0,0,0,0,0
72,33,5520,A,0,0,1,1,0,0,0,0,0,0,0,0
72,33,5530,A,0,0,3,3,0,0,0,0,0,0,0,0
72,33,5540,,72,675,6,1,3,1,1,0,0,0,0,0
72,33,5600,B,0,0,5,2,2,1,0,0,0,0,0,0
72,33,5630,A,0,0,1,0,1,0,0,0,0,0,0,0
72,33,5650,A,0,0,2,1,1,0,0,0,0,0,0,0
72,33,5660,A,0,0,2,1,0,1,0,0,0,0,0,0
72,33,5700,B,0,0,3,2,0,0,1,0,0,0,0,0
72,33,5710,A,0,0,2,2,0,0,0,0,0,0,0,0
72,33,5712,A,0,0,2,2,0,0,0,0,0,0,0,0
72,33,5720,B,0,0,1,0,0,0,1,0,0,0,0,0
72,33,5800,,129,1013,17,13,2,0,1,1,0,0,0,0
72,33,5812,C,0,0,16,12,2,0,1,1,0,0,0,0
72,33,5813,A,0,0,1,1,0,0,0,0,0,0,0,0
72,33,5900,,241,4035,14,5,3,3,2,1,0,0,0,0
72,33,5910,,150,2707,7,2,2,2,0,1,0,0,0,0
72,33,5940,B,0,0,5,3,0,1,1,0,0,0,0,0
72,33,5942,B,0,0,1,0,0,0,1,0,0,0,0,0
72,33,5944,A,0,0,4,3,0,1,0,0,0,0,0,0
72,33,5960,B,0,0,1,0,0,0,1,0,0,0,0,0
72,33,5962,B,0,0,1,0,0,0,1,0,0,0,0,0
72,33,5990,A,0,0,1,0,1,0,0,0,0,0,0,0
72,33,5993,A,0,0,1,0,1,0,0,0,0,0,0,0
72,33,599\,,98,2360,3,0,1,0,1,1,0,0,0,0
72,33,60--,C,0,0,7,4,1,1,0,0,1,0,0,0
72,33,6000,C,0,0,4,2,0,1,0,0,1,0,0,0
72,33,6020,C,0,0,2,0,0,1,0,0,1,0,0,0
72,33,6090,A,0,0,2,2,0,0,0,0,0,0,0,0
72,33,6100,A,0,0,1,1,0,0,0,0,0,0,0,0
72,33,6140,A,0,0,1,1,0,0,0,0,0,0,0,0
72,33,6500,A,0,0,2,1,1,0,0,0,0,0,0,0
72,33,6530,A,0,0,1,0,1,0,0,0,0,0,0,0
72,33,6550,A,0,0,1,1,0,0,0,0,0,0,0,0
72,33,6552,A,0,0,1,1,0,0,0,0,0,0,0,0
72,33,70--,,359,6906,50,30,10,2,8,0,0,0,0,0
72,33,7200,A,0,0,5,4,1,0,0,0,0,0,0,0
72,33,7210,A,0,0,2,1,1,0,0,0,0,0,0,0
72,33,7211,A,0,0,1,1,0,0,0,0,0,0,0,0
72,33,7212,A,0,0,1,0,1,0,0,0,0,0,0,0
72,33,7230,A,0,0,1,1,0,0,0,0,0,0,0,0
72,33,7260,A,0,0,2,2,0,0,0,0,0,0,0,0
72,33,7300,,103,1787,13,6,5,1,1,0,0,0,0,0
72,33,7310,A,0,0,1,0,1,0,0,0,0,0,0,0
72,33,7312,A,0,0,1,0,1,0,0,0,0,0,0,0
72,33,7330,A,0,0,1,1,0,0,0,0,0,0,0,0
72,33,7334,A,0,0,1,1,0,0,0,0,0,0,0,0
72,33,7340,A,0,0,2,2,0,0,0,0,0,0,0,0
72,33,7349,A,0,0,2,2,0,0,0,0,0,0,0,0
72,33,7350,,29,450,5,2,2,1,0,0,0,0,0,0
72,33,7353,A,0,0,1,0,0,1,0,0,0,0,0,0
72,33,7359,A,0,0,4,2,2,0,0,0,0,0,0,0
72,33,7380,,63,1245,4,1,2,0,1,0,0,0,0,0
72,33,7382,A,0,0,1,0,1,0,0,0,0,0,0,0
72,33,7389,B,0,0,3,1,1,0,1,0,0,0,0,0
72,33,7500,B,0,0,2,1,0,0,1,0,0,0,0,0
72,33,7510,B,0,0,1,0,0,0,1,0,0,0,0,0
72,33,7513,B,0,0,1,0,0,0,1,0,0,0,0,0
72,33,7530,A,0,0,1,1,0,0,0,0,0,0,0,0
72,33,7538,A,0,0,1,1,0,0,0,0,0,0,0,0
72,33,7600,,32,293,3,1,1,0,1,0,0,0,0,0
72,33,7620,A,0,0,2,1,1,0,0,0,0,0,0,0
72,33,7623,A,0,0,2,1,1,0,0,0,0,0,0,0
72,33,7690,B,0,0,1,0,0,0,1,0,0,0,0,0
72,33,7699,B,0,0,1,0,0,0,1,0,0,0,0,0
72,33,7900,,32,284,5,4,0,0,1,0,0,0,0,0
72,33,7990,,32,284,5,4,0,0,1,0,0,0,0,0
72,33,7993,B,0,0,1,0,0,0,1,0,0,0,0,0
72,33,7997,A,0,0,1,1,0,0,0,0,0,0,0,0
72,33,7999,A,0,0,3,3,0,0,0,0,0,0,0,0
72,33,8000,,15,198,7,5,2,0,0,0,0,0,0,0
72,33,8010,A,0,0,2,2,0,0,0,0,0,0,0,0
72,33,8020,,8,91,3,2,1,0,0,0,0,0,0,0
72,33,8070,A,0,0,2,1,1,0,0,0,0,0,0,0
72,33,8071,A,0,0,2,1,1,0,0,0,0,0,0,0
72,33,8100,A,0,0,2,2,0,0,0,0,0,0,0,0
72,33,8300,,40,293,4,1,1,1,1,0,0,0,0,0
72,33,8320,B,0,0,1,0,0,0,1,0,0,0,0,0
72,33,8350,A,0,0,1,0,1,0,0,0,0,0,0,0
72,33,8360,A,0,0,1,1,0,0,0,0,0,0,0,0
72,33,8390,A,0,0,1,0,0,1,0,0,0,0,0,0
72,33,8600,,6,72,3,3,0,0,0,0,0,0,0,0
72,33,8630,A,0,0,1,1,0,0,0,0,0,0,0,0
72,33,8660,A,0,0,2,2,0,0,0,0,0,0,0,0
72,33,8700,,88,2842,5,2,0,0,3,0,0,0,0,0
72,33,8710,B,0,0,2,1,0,0,1,0,0,0,0,0
72,33,8711,B,0,0,1,0,0,0,1,0,0,0,0,0
72,33,8712,A,0,0,1,1,0,0,0,0,0,0,0,0
72,33,8730,B,0,0,1,0,0,0,1,0,0,0,0,0
72,33,8732,B,0,0,1,0,0,0,1,0,0,0,0,0
72,33,8740,B,0,0,2,1,0,0,1,0,0,0,0,0
72,33,8742,B,0,0,2,1,0,0,1,0,0,0,0,0
72,33,8900,A,0,0,1,1,0,0,0,0,0,0,0,0
72,33,99--,A,0,0,3,2,1,0,0,0,0,0,0,0
72,35,----,,6475,112325,430,274,66,43,25,13,4,3,2,0
72,35,07--,B,0,0,2,1,0,0,1,0,0,0,0,0
72,35,700,B,0,0,2,1,0,0,1,0,0,0,0,0
72,35,780,B,0,0,2,1,0,0,1,0,0,0,0,0
72,35,10--,A,0,0,1,1,0,0,0,0,0,0,0,0
72,35,1400,A,0,0,1,1,0,0,0,0,0,0,0,0
72,35,1440,A,0,0,1,1,0,0,0,0,0,0,0,0
72,35,1442,A,0,0,1,1,0,0,0,0,0,0,0,0
72,35,15--,,68,949,16,12,1,3,0,0,0,0,0,0
72,35,1500,B,0,0,5,4,0,1,0,0,0,0,0,0
72,35,1510,B,0,0,4,3,0,1,0,0,0,0,0,0
72,35,1530,A,0,0,1,1,0,0,0,0,0,0,0,0
72,35,1600,A,0,0,2,1,0,1,0,0,0,0,0,0
72,35,1620,A,0,0,2,1,0,1,0,0,0,0,0,0
72,35,1700,,32,405,9,7,1,1,0,0,0,0,0,0
72,35,1710,A,0,0,2,1,0,1,0,0,0,0,0,0
72,35,1730,A,0,0,2,2,0,0,0,0,0,0,0,0
72,35,1740,A,0,0,1,1,0,0,0,0,0,0,0,0
72,35,1742,A,0,0,1,1,0,0,0,0,0,0,0,0
72,35,1750,A,0,0,1,1,0,0,0,0,0,0,0,0
72,35,1751,A,0,0,1,1,0,0,0,0,0,0,0,0
72,35,1770,A,0,0,1,1,0,0,0,0,0,0,0,0
72,35,1790,A,0,0,2,1,1,0,0,0,0,0,0,0
72,35,1796,A,0,0,1,0,1,0,0,0,0,0,0,0
72,35,1799,A,0,0,1,1,0,0,0,0,0,0,0,0
72,35,20--,,2993,69661,20,5,1,1,3,4,2,2,2,0
72,35,2000,C,0,0,2,1,0,0,0,0,1,0,0,0
72,35,2020,A,0,0,1,1,0,0,0,0,0,0,0,0
72,35,2022,A,0,0,1,1,0,0,0,0,0,0,0,0
72,35,2080,C,0,0,1,0,0,0,0,0,1,0,0,0
72,35,2086,C,0,0,1,0,0,0,0,0,1,0,0,0
72,35,2100,F,0,0,1,0,0,0,0,0,0,0,1,0
72,35,2120,F,0,0,1,0,0,0,0,0,0,0,1,0
72,35,2300,,125,1206,3,0,1,0,1,1,0,0,0,0
72,35,2320,A,0,0,1,0,1,0,0,0,0,0,0,0
72,35,2326,A,0,0,1,0,1,0,0,0,0,0,0,0
72,35,2340,B,0,0,1,0,0,0,1,0,0,0,0,0
72,35,2342,B,0,0,1,0,0,0,1,0,0,0,0,0
72,35,2380,B,0,0,1,0,0,0,0,1,0,0,0,0
72,35,2389,B,0,0,1,0,0,0,0,1,0,0,0,0
72,35,2400,A,0,0,2,2,0,0,0,0,0,0,0,0
72,35,2430,A,0,0,2,2,0,0,0,0,0,0,0,0
72,35,2434,A,0,0,2,2,0,0,0,0,0,0,0,0
72,35,2700,B,0,0,1,0,0,0,1,0,0,0,0,0
72,35,2750,B,0,0,1,0,0,0,1,0,0,0,0,0
72,35,2759,B,0,0,1,0,0,0,1,0,0,0,0,0
72,35,2800,F,0,0,2,0,0,0,0,0,1,0,1,0
72,35,2830,C,0,0,1,0,0,0,0,0,1,0,0,0
72,35,2835,C,0,0,1,0,0,0,0,0,1,0,0,0
72,35,2840,F,0,0,1,0,0,0,0,0,0,0,1,0
72,35,2844,F,0,0,1,0,0,0,0,0,0,0,1,0
72,35,3000,,858,21322,3,0,0,0,0,1,0,2,0,0
72,35,3080,,858,21322,3,0,0,0,0,1,0,2,0,0
72,35,3085,E,0,0,2,0,0,0,0,1,0,1,0,0
72,35,3086,E,0,0,1,0,0,0,0,0,0,1,0,0
72,35,3400,B,0,0,2,1,0,0,1,0,0,0,0,0
72,35,3440,A,0,0,1,1,0,0,0,0,0,0,0,0
72,35,3444,A,0,0,1,1,0,0,0,0,0,0,0,0
72,35,3470,B,0,0,1,0,0,0,1,0,0,0,0,0
72,35,3471,B,0,0,1,0,0,0,1,0,0,0,0,0
72,35,3600,B,0,0,1,0,0,0,0,1,0,0,0,0
72,35,3640,B,0,0,1,0,0,0,0,1,0,0,0,0
72,35,3641,B,0,0,1,0,0,0,0,1,0,0,0,0
72,35,3800,A,0,0,1,1,0,0,0,0,0,0,0,0
72,35,3820,A,0,0,1,1,0,0,0,0,0,0,0,0
72,35,3821,A,0,0,1,1,0,0,0,0,0,0,0,0
72,35,3900,B,0,0,2,0,0,1,0,1,0,0,0,0
72,35,3910,B,0,0,1,0,0,0,0,1,0,0,0,0
72,35,3911,B,0,0,1,0,0,0,0,1,0,0,0,0
72,35,3990,A,0,0,1,0,0,1,0,0,0,0,0,0
72,35,3999,A,0,0,1,0,0,1,0,0,0,0,0,0
72,35,40--,,60,692,13,9,2,2,0,0,0,0,0,0
72,35,4100,,21,265,4,2,1,1,0,0,0,0,0,0
72,35,4110,B,0,0,3,1,1,1,0,0,0,0,0,0
72,35,4119,B,0,0,3,1,1,1,0,0,0,0,0,0
72,35,4140,A,0,0,1,1,0,0,0,0,0,0,0,0
72,35,4142,A,0,0,1,1,0,0,0,0,0,0,0,0
72,35,4200,,30,326,6,4,1,1,0,0,0,0,0,0
72,35,4210,,30,326,6,4,1,1,0,0,0,0,0,0
72,35,4700,,9,101,3,3,0,0,0,0,0,0,0,0
72,35,4720,,9,101,3,3,0,0,0,0,0,0,0,0
72,35,4724,,9,101,3,3,0,0,0,0,0,0,0,0
72,35,50--,,253,4157,23,14,3,2,3,1,0,0,0,0
72,35,5000,,96,2319,7,3,1,1,2,0,0,0,0,0
72,35,5020,A,0,0,1,0,0,1,0,0,0,0,0,0
72,35,5021,A,0,0,1,0,0,1,0,0,0,0,0,0
72,35,5040,B,0,0,2,0,1,0,1,0,0,0,0,0
72,35,5047,A,0,0,1,0,1,0,0,0,0,0,0,0
72,35,5049,B,0,0,1,0,0,0,1,0,0,0,0,0
72,35,5060,A,0,0,1,1,0,0,0,0,0,0,0,0
72,35,5065,A,0,0,1,1,0,0,0,0,0,0,0,0
72,35,5080,B,0,0,3,2,0,0,1,0,0,0,0,0
