fipstate,fipscty,naics,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,censtate,cencty
72,21,451110,G,43,G,207,G,825,10,4,6,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,45112/,G,59,H,170,H,740,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,451120,G,59,H,170,H,740,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,45113/,J,46,J,257,J,1142,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,451130,J,46,J,257,J,1142,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,45114/,J,11,H,44,H,175,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,451140,J,11,H,44,H,175,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,4512//,G,76,G,296,H,1683,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,45121/,G,76,G,296,H,1683,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,451211,G,76,G,296,H,1683,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,452///,G,2403,H,15623,H,60593,24,3,N,5,6,N,3,5,N,N,N,N,N,N,6,21
72,21,4522//,H,551,H,2364,H,8585,7,N,N,N,3,N,N,N,N,N,N,N,N,N,6,21
72,21,45221/,H,551,H,2364,H,8585,7,N,N,N,3,N,N,N,N,N,N,N,N,N,6,21
72,21,452210,H,551,H,2364,H,8585,7,N,N,N,3,N,N,N,N,N,N,N,N,N,6,21
72,21,4523//,H,1852,H,13259,H,52008,17,3,N,3,3,N,N,4,N,N,N,N,N,N,6,21
72,21,45231/,H,1852,H,13259,H,52008,17,3,N,3,3,N,N,4,N,N,N,N,N,N,6,21
72,21,452311,J,1226,J,11183,J,43257,5,N,N,N,N,N,N,4,N,N,N,N,N,N,6,21
72,21,452319,H,626,J,2076,H,8751,12,3,N,N,3,N,N,N,N,N,N,N,N,N,6,21
72,21,453///,H,291,H,1310,H,5540,45,27,10,3,5,N,N,N,N,N,N,N,N,N,6,21
72,21,4532//,H,155,H,682,H,2918,16,7,5,N,3,N,N,N,N,N,N,N,N,N,6,21
72,21,45321/,G,117,G,522,G,2267,13,6,4,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,453210,G,117,G,522,G,2267,13,6,4,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,45322/,J,38,J,160,J,651,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,453220,J,38,J,160,J,651,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,4539//,J,136,H,628,H,2622,29,20,5,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,45391/,J,78,J,391,J,1596,10,7,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,453910,J,78,J,391,J,1596,10,7,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,45399/,H,56,G,235,G,1017,18,12,5,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,453991,J,5,J,28,J,87,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,453998,G,51,G,207,G,930,15,9,5,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,454///,G,115,G,527,G,2251,14,6,3,4,N,N,N,N,N,N,N,N,N,N,6,21
72,21,4542//,G,21,G,96,G,401,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,45421/,G,21,G,96,G,401,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,454210,G,21,G,96,G,401,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,4543//,G,68,G,334,G,1428,9,5,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,45431/,H,51,G,294,G,1257,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,454310,H,51,G,294,G,1257,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,45439/,J,17,J,40,J,171,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,454390,J,17,J,40,J,171,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,48----,H,614,H,3148,G,12804,89,64,8,11,4,N,N,N,N,N,N,N,N,N,6,21
72,21,484///,H,302,G,1628,G,6695,47,39,N,4,N,N,N,N,N,N,N,N,N,N,6,21
72,21,4841//,G,207,G,1070,H,4510,31,26,N,4,N,N,N,N,N,N,N,N,N,N,6,21
72,21,48411/,G,207,G,1070,H,4510,31,26,N,4,N,N,N,N,N,N,N,N,N,N,6,21
72,21,484110,G,207,G,1070,H,4510,31,26,N,4,N,N,N,N,N,N,N,N,N,N,6,21
72,21,4842//,J,95,J,558,J,2185,16,13,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,48422/,J,87,J,516,J,2012,15,13,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,484220,J,87,J,516,J,2012,15,13,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,485///,H,105,H,294,H,1295,13,5,4,3,N,N,N,N,N,N,N,N,N,N,6,21
72,21,4854//,H,93,H,260,H,1154,9,N,3,3,N,N,N,N,N,N,N,N,N,N,6,21
72,21,48541/,H,93,H,260,H,1154,9,N,3,3,N,N,N,N,N,N,N,N,N,N,6,21
72,21,485410,H,93,H,260,H,1154,9,N,3,3,N,N,N,N,N,N,N,N,N,N,6,21
72,21,486///,J,9,J,30,G,154,8,8,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,4869//,J,9,J,30,G,154,8,8,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,48691/,J,9,J,30,G,154,8,8,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,486910,J,9,J,30,G,154,8,8,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,488///,J,133,J,973,J,3901,11,5,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,4884//,J,53,J,297,H,1165,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,48849/,H,48,H,274,H,1099,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,488490,H,48,H,274,H,1099,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,4885//,J,60,J,472,J,1806,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,48851/,J,60,J,472,J,1806,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,488510,J,60,J,472,J,1806,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,492///,H,34,J,139,H,600,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,4921//,J,16,J,92,J,372,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,49211/,J,16,J,92,J,372,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,492110,J,16,J,92,J,372,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,4922//,J,18,H,47,G,228,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,49221/,J,18,H,47,G,228,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,492210,J,18,H,47,G,228,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,51----,G,498,G,4304,G,16019,46,19,13,8,3,3,N,N,N,N,N,N,N,N,6,21
72,21,511///,J,51,H,441,H,1490,7,N,3,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5111//,J,34,J,199,J,605,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,51111/,J,34,J,199,J,605,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,511110,J,34,J,199,J,605,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5112//,J,17,H,242,H,885,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,51121/,J,17,H,242,H,885,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,511210,J,17,H,242,H,885,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,517///,G,279,G,3196,G,11858,31,14,9,4,3,N,N,N,N,N,N,N,N,N,6,21
72,21,5173//,G,207,G,2709,G,10289,27,12,8,4,3,N,N,N,N,N,N,N,N,N,6,21
72,21,51731/,G,207,G,2709,G,10289,27,12,8,4,3,N,N,N,N,N,N,N,N,N,6,21
72,21,517311,H,81,J,1354,J,4602,10,4,3,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,517312,H,126,H,1355,H,5687,17,8,5,3,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5179//,G,8,J,54,H,200,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,51791/,G,8,J,54,H,200,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,517919,G,8,J,54,H,200,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,518///,J,12,J,88,J,427,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5182//,J,12,J,88,J,427,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,51821/,J,12,J,88,J,427,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,518210,J,12,J,88,J,427,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,52----,G,740,G,7177,G,27023,76,22,24,24,5,N,N,N,N,N,N,N,N,N,6,21
72,21,522///,G,479,G,4178,G,15938,47,9,16,18,4,N,N,N,N,N,N,N,N,N,6,21
72,21,5221//,G,365,G,3068,G,11917,27,N,8,14,4,N,N,N,N,N,N,N,N,N,6,21
72,21,52211/,G,327,G,2860,G,10917,23,N,7,12,4,N,N,N,N,N,N,N,N,N,6,21
72,21,522110,G,327,G,2860,G,10917,23,N,7,12,4,N,N,N,N,N,N,N,N,N,6,21
72,21,52213/,H,38,G,208,G,1000,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,522130,H,38,G,208,G,1000,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5222//,J,72,H,643,H,2388,15,7,6,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,52229/,J,66,J,558,J,2042,14,7,5,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,522291,J,31,J,150,J,637,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,522298,J,30,H,219,H,910,8,5,3,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5223//,H,42,H,467,G,1633,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,52239/,G,23,H,146,H,629,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,522390,G,23,H,146,H,629,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,523///,G,8,J,114,J,121,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5239//,G,8,J,114,J,121,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,52393/,G,8,J,114,J,121,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,523930,G,8,J,114,J,121,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,524///,G,253,H,2885,H,10958,25,10,7,6,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5241//,H,153,H,1993,H,7075,9,3,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,52411/,J,125,J,1655,J,6008,7,3,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,524113,H,57,J,1156,J,3958,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,524114,J,68,J,499,J,2050,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5242//,G,100,G,892,G,3883,16,7,5,4,N,N,N,N,N,N,N,N,N,N,6,21
72,21,52421/,G,90,G,745,G,3253,15,7,5,3,N,N,N,N,N,N,N,N,N,N,6,21
72,21,524210,G,90,G,745,G,3253,15,7,5,3,N,N,N,N,N,N,N,N,N,N,6,21
72,21,53----,G,425,H,2879,H,11990,85,58,17,5,5,N,N,N,N,N,N,N,N,N,6,21
72,21,531///,H,190,H,1241,H,5312,47,34,7,4,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5311//,H,125,H,854,H,3663,31,22,5,3,N,N,N,N,N,N,N,N,N,N,6,21
72,21,53111/,H,48,H,254,H,1066,11,8,N,3,N,N,N,N,N,N,N,N,N,N,6,21
72,21,531110,H,48,H,254,H,1066,11,8,N,3,N,N,N,N,N,N,N,N,N,N,6,21
72,21,53112/,H,77,H,600,H,2597,20,14,5,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,531120,H,77,H,600,H,2597,20,14,5,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5312//,H,29,G,129,G,538,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,53121/,H,29,G,129,G,538,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,531210,H,29,G,129,G,538,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5313//,J,36,H,258,G,1111,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,53131/,J,11,H,73,G,363,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,531311,J,11,H,73,G,363,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,53132/,H,25,H,185,H,748,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,531320,H,25,H,185,H,748,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,532///,G,232,G,1605,G,6544,37,23,10,N,3,N,N,N,N,N,N,N,N,N,6,21
72,21,5321//,J,12,J,69,J,357,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,53211/,G,9,J,57,J,298,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,532111,G,9,J,57,J,298,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5322//,H,33,J,183,J,706,7,4,3,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,53228/,G,19,J,84,H,292,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5323//,J,15,J,143,J,538,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,53231/,J,15,J,143,J,538,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,532310,J,15,J,143,J,538,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5324//,G,172,G,1210,G,4943,22,14,4,N,3,N,N,N,N,N,N,N,N,N,6,21
72,21,53241/,G,124,H,919,H,3708,11,7,N,N,3,N,N,N,N,N,N,N,N,N,6,21
72,21,532412,G,124,H,919,H,3708,11,7,N,N,3,N,N,N,N,N,N,N,N,N,6,21
72,21,53249/,J,48,H,291,H,1235,11,7,3,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,532490,J,48,H,291,H,1235,11,7,3,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,54----,G,1893,G,10711,G,44743,199,143,30,13,7,N,N,N,N,N,N,N,N,N,6,21
72,21,541///,G,1893,G,10711,G,44743,199,143,30,13,7,N,N,N,N,N,N,N,N,N,6,21
72,21,5411//,G,131,G,1141,G,4585,51,46,3,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,54111/,G,124,G,1115,G,4455,46,41,3,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,541110,G,124,G,1115,G,4455,46,41,3,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,54119/,J,7,H,26,J,130,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,541199,J,7,H,26,J,130,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5412//,G,104,G,515,G,2126,42,35,7,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,54121/,G,104,G,515,G,2126,42,35,7,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,541211,H,28,H,155,G,639,14,12,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,541213,J,7,J,35,J,61,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,541219,G,69,G,325,G,1426,24,19,5,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5413//,H,458,H,3098,H,12508,26,10,9,4,N,N,N,N,N,N,N,N,N,N,6,21
72,21,54133/,H,307,H,1932,H,7910,14,9,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,541330,H,307,H,1932,H,7910,14,9,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,54138/,H,146,H,1128,H,4446,11,N,6,3,N,N,N,N,N,N,N,N,N,N,6,21
72,21,541380,H,146,H,1128,H,4446,11,N,6,3,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5414//,J,137,J,1011,J,4139,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,54141/,J,6,G,23,H,126,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,541410,J,6,G,23,H,126,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,54143/,J,131,J,988,J,4013,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,541430,J,131,J,988,J,4013,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5415//,G,105,G,907,H,4176,13,7,4,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,54151/,G,105,G,907,H,4176,13,7,4,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,541511,H,30,G,274,G,1224,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,541512,J,13,H,85,G,414,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5416//,J,401,J,1534,J,6308,20,16,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,54161/,J,401,J,1534,J,6273,19,15,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,541611,H,62,H,504,G,2202,13,11,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,541613,J,18,J,39,J,284,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5418//,G,167,G,914,G,3778,19,13,N,3,N,N,N,N,N,N,N,N,N,N,6,21
72,21,54181/,J,63,H,586,H,2380,12,9,N,3,N,N,N,N,N,N,N,N,N,N,6,21
72,21,541810,J,63,H,586,H,2380,12,9,N,3,N,N,N,N,N,N,N,N,N,N,6,21
72,21,54189/,H,101,H,310,H,1220,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,541890,H,101,H,310,H,1220,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5419//,H,363,H,1415,H,6314,20,11,4,4,N,N,N,N,N,N,N,N,N,N,6,21
72,21,54194/,G,67,H,428,H,1798,12,6,3,3,N,N,N,N,N,N,N,N,N,N,6,21
72,21,541940,G,67,H,428,H,1798,12,6,3,3,N,N,N,N,N,N,N,N,N,N,6,21
72,21,54199/,H,20,G,103,G,568,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,541990,H,20,G,103,G,568,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,55----,H,146,G,3122,H,9978,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,551///,H,146,G,3122,H,9978,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5511//,H,146,G,3122,H,9978,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,55111/,H,146,G,3122,H,9978,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,551114,H,146,G,3122,H,9978,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,56----,G,2230,H,12675,H,53751,137,65,25,17,21,5,3,N,N,N,N,N,N,N,6,21
72,21,561///,G,2166,H,12281,H,52002,132,63,24,16,20,5,3,N,N,N,N,N,N,N,6,21
72,21,5611//,G,277,G,1143,G,4672,19,7,6,N,3,N,N,N,N,N,N,N,N,N,6,21
72,21,56111/,G,277,G,1143,G,4672,19,7,6,N,3,N,N,N,N,N,N,N,N,N,6,21
72,21,561110,G,277,G,1143,G,4672,19,7,6,N,3,N,N,N,N,N,N,N,N,N,6,21
72,21,5612//,J,160,J,720,H,2851,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,56121/,J,160,J,720,H,2851,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,561210,J,160,J,720,H,2851,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5613//,H,463,J,5269,J,20100,8,N,4,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,56132/,H,458,J,5231,J,19932,7,N,3,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,561320,H,458,J,5231,J,19932,7,N,3,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5614//,J,27,J,204,G,2231,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5615//,J,38,H,131,H,685,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,56151/,G,14,G,59,G,269,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,561510,G,14,G,59,G,269,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5616//,G,673,H,2743,H,12413,45,21,6,9,7,N,N,N,N,N,N,N,N,N,6,21
72,21,56161/,G,524,G,1858,G,8153,28,12,3,6,5,N,N,N,N,N,N,N,N,N,6,21
72,21,561612,G,519,G,1816,G,8008,26,10,3,6,5,N,N,N,N,N,N,N,N,N,6,21
72,21,56162/,J,149,J,885,J,4260,17,9,3,3,N,N,N,N,N,N,N,N,N,N,6,21
72,21,561621,J,118,J,744,J,3612,13,7,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,561622,J,31,J,141,J,648,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5617//,G,479,G,1937,G,8572,37,22,4,3,6,N,N,N,N,N,N,N,N,N,6,21
72,21,56171/,J,46,H,264,H,1102,10,6,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,561710,J,46,H,264,H,1102,10,6,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,56172/,H,358,G,1287,G,5326,13,5,N,N,4,N,N,N,N,N,N,N,N,N,6,21
72,21,561720,H,358,G,1287,G,5326,13,5,N,N,4,N,N,N,N,N,N,N,N,N,6,21
72,21,56173/,J,42,J,288,H,1660,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,561730,J,42,J,288,H,1660,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,56179/,J,28,H,83,H,426,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,561790,J,28,H,83,H,426,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5619//,H,49,G,134,G,478,8,5,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,56199/,G,18,H,76,H,298,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,561990,G,18,H,76,H,298,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,562///,H,64,G,394,G,1749,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,5629//,H,64,G,394,G,1749,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,56292/,G,60,G,371,G,1644,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,562920,G,60,G,371,G,1644,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,61----,G,3708,G,16964,G,66386,77,21,8,13,18,7,7,3,N,N,N,N,N,N,6,21
72,21,611///,G,3708,G,16964,G,66386,77,21,8,13,18,7,7,3,N,N,N,N,N,N,6,21
72,21,6111//,G,831,G,2980,G,12189,27,3,3,8,11,N,N,N,N,N,N,N,N,N,6,21
72,21,61111/,G,831,G,2980,G,12189,27,3,3,8,11,N,N,N,N,N,N,N,N,N,6,21
72,21,611110,G,831,G,2980,G,12189,27,3,3,8,11,N,N,N,N,N,N,N,N,N,6,21
72,21,6112//,H,341,J,1373,J,5871,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,61121/,H,341,J,1373,J,5871,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,611210,H,341,J,1373,J,5871,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,6113//,H,1164,H,5770,H,23455,10,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,61131/,H,1164,H,5770,H,23455,10,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,611310,H,1164,H,5770,H,23455,10,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,6114//,J,441,J,2255,J,10138,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,61143/,J,382,J,2043,J,9142,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,611430,J,382,J,2043,J,9142,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,6115//,H,233,G,1281,G,5363,9,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,61151/,H,233,G,1281,G,5363,9,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,611511,G,113,G,626,G,2474,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,611519,H,120,H,655,H,2889,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,6116//,H,103,H,389,H,1513,9,7,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,61169/,J,21,J,88,J,374,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,6117//,J,595,J,2916,J,7857,10,4,N,N,N,N,3,N,N,N,N,N,N,N,6,21
72,21,61171/,J,595,J,2916,J,7857,10,4,N,N,N,N,3,N,N,N,N,N,N,N,6,21
72,21,611710,J,595,J,2916,J,7857,10,4,N,N,N,N,3,N,N,N,N,N,N,N,6,21
72,21,62----,G,5597,G,35592,G,149786,548,360,112,37,27,7,N,N,N,N,N,N,N,N,6,21
72,21,621///,G,2747,G,17376,G,74117,456,318,95,22,12,6,N,N,N,N,N,N,N,N,6,21
72,21,6211//,G,1239,G,7955,G,33653,262,203,50,4,N,N,N,N,N,N,N,N,N,N,6,21
72,21,62111/,G,1239,G,7955,G,33653,262,203,50,4,N,N,N,N,N,N,N,N,N,N,6,21
72,21,621111,G,1182,G,7708,G,32670,244,189,46,4,N,N,N,N,N,N,N,N,N,N,6,21
72,21,621112,J,57,G,247,G,983,18,14,4,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,6212//,G,261,G,1156,G,5148,69,54,10,5,N,N,N,N,N,N,N,N,N,N,6,21
72,21,62121/,G,261,G,1156,G,5148,69,54,10,5,N,N,N,N,N,N,N,N,N,N,6,21
72,21,621210,G,261,G,1156,G,5148,69,54,10,5,N,N,N,N,N,N,N,N,N,N,6,21
72,21,6213//,G,188,H,1335,H,6215,47,32,10,4,N,N,N,N,N,N,N,N,N,N,6,21
72,21,62131/,H,29,G,181,G,839,5,N,4,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,621310,H,29,G,181,G,839,5,N,4,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,62132/,J,31,G,148,G,627,13,11,N,N,N,N,N,N,N,N,N,N,N,N,6,21
72,21,621320,J,31,G,148,G,627,13,11,N,N,N,N,N,N,N,N,N,N,N,N,6,21
