"fipstate","fipscty","naics","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","n1_4","n5_9","n10_19","n20_49","n50_99","n100_249","n250_499","n500_999","n1000","n1000_1","n1000_2","n1000_3","n1000_4","censtate","cencty"
72,61,"42495/","A","D",0,"D",0,"D",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"424950","A","D",0,"D",0,"D",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"42499/","A","D",0,"D",0,"D",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"424990","A","D",0,"D",0,"D",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"425///","","H",66,"H",996,"H",3951,10,6,2,1,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"4251//","","H",66,"H",996,"H",3951,10,6,2,1,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"42511/","A","D",0,"D",0,"D",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"425110","A","D",0,"D",0,"D",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"42512/","","H",60,"H",940,"H",3895,9,6,1,1,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"425120","","H",60,"H",940,"H",3895,9,6,1,1,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"44----","","G",4250,"G",21030,"G",85190,299,138,82,39,19,13,6,2,0,0,0,0,0,0,6,61
72,61,"441///","","G",258,"G",1355,"G",5248,26,16,5,2,1,2,0,0,0,0,0,0,0,0,6,61
72,61,"4411//","B","D",0,"D",0,"D",0,6,4,0,1,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"44111/","B","D",0,"D",0,"D",0,4,2,0,1,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"441110","B","D",0,"D",0,"D",0,4,2,0,1,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"44112/","A","D",0,"D",0,"D",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"441120","A","D",0,"D",0,"D",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"4412//","A","D",0,"D",0,"D",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"44121/","A","D",0,"D",0,"D",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"441210","A","D",0,"D",0,"D",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"4413//","","G",208,"G",1120,"G",4342,19,11,5,1,0,2,0,0,0,0,0,0,0,0,6,61
72,61,"44131/","","G",207,"G",1114,"G",4319,18,10,5,1,0,2,0,0,0,0,0,0,0,0,6,61
72,61,"441310","","G",207,"G",1114,"G",4319,18,10,5,1,0,2,0,0,0,0,0,0,0,0,6,61
72,61,"44132/","A","D",0,"D",0,"D",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"441320","A","D",0,"D",0,"D",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"442///","C","D",0,"D",0,"D",0,7,2,3,0,1,1,0,0,0,0,0,0,0,0,6,61
72,61,"4421//","","H",74,"H",247,"H",1326,6,2,3,0,0,1,0,0,0,0,0,0,0,0,6,61
72,61,"44211/","","H",74,"H",247,"H",1326,6,2,3,0,0,1,0,0,0,0,0,0,0,0,6,61
