fipstate,fipscty,naics,empflag,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,censtate,cencty
72,135,56172/,B,S,0,H,79,H,424,6,4,1,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,561720,B,S,0,H,79,H,424,6,4,1,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,56179/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,561790,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5619//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,56191/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,561910,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,61----,,G,68,H,299,H,1126,4,0,0,4,0,0,0,0,0,0,0,0,0,0,6,135
72,135,611///,,G,68,H,299,H,1126,4,0,0,4,0,0,0,0,0,0,0,0,0,0,6,135
72,135,6111//,,G,51,G,136,G,474,3,0,0,3,0,0,0,0,0,0,0,0,0,0,6,135
72,135,61111/,,G,51,G,136,G,474,3,0,0,3,0,0,0,0,0,0,0,0,0,0,6,135
72,135,611110,,G,51,G,136,G,474,3,0,0,3,0,0,0,0,0,0,0,0,0,0,6,135
72,135,6116//,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,61169/,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,611699,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,62----,,H,217,G,909,G,3845,49,34,8,6,1,0,0,0,0,0,0,0,0,0,6,135
72,135,621///,,H,146,G,677,G,2881,34,24,6,3,1,0,0,0,0,0,0,0,0,0,6,135
72,135,6211//,,H,40,G,170,G,759,12,11,0,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,62111/,,H,40,G,170,G,759,12,11,0,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,621111,B,S,0,G,163,G,723,11,10,0,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,621112,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,6212//,,H,37,H,128,G,560,8,6,1,1,0,0,0,0,0,0,0,0,0,0,6,135
