fipstate,fipscty,naics,empflag,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,censtate,cencty
72,127,23822/,,G,672,G,3943,G,15886,45,23,7,10,N,N,N,N,N,N,N,N,N,N,6,127
72,127,238220,,G,672,G,3943,G,15886,45,23,7,10,N,N,N,N,N,N,N,N,N,N,6,127
72,127,23829/,,H,263,H,2116,H,10040,15,7,N,4,N,N,N,N,N,N,N,N,N,N,6,127
72,127,238290,,H,263,H,2116,H,10040,15,7,N,4,N,N,N,N,N,N,N,N,N,N,6,127
72,127,2383//,,H,320,H,1497,H,5992,22,10,4,6,N,N,N,N,N,N,N,N,N,N,6,127
72,127,23831/,,J,210,H,902,H,3586,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,238310,,J,210,H,902,H,3586,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,23832/,,G,68,G,321,G,1268,9,5,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,238320,,G,68,G,321,G,1268,9,5,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,23833/,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,238330,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,2389//,,G,185,G,847,G,3569,10,4,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,23891/,,G,170,G,757,G,3055,8,3,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,238910,,G,170,G,757,G,3055,8,3,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,31----,,G,3930,G,29699,G,123115,210,90,41,34,31,6,6,N,N,N,N,N,N,N,6,127
72,127,311///,,G,1876,G,12390,G,52292,51,20,7,9,9,N,N,N,N,N,N,N,N,N,6,127
72,127,3113//,A,S,0,S,0,S,0,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,3115//,,G,1203,G,9658,G,40231,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,31151/,,G,1203,G,9658,G,40231,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,311513,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,3118//,,G,353,G,1148,G,5438,32,15,4,7,5,N,N,N,N,N,N,N,N,N,6,127
72,127,31181/,,G,341,G,1111,G,5333,30,14,3,7,5,N,N,N,N,N,N,N,N,N,6,127
72,127,311811,,G,223,G,774,G,3879,20,11,N,5,3,N,N,N,N,N,N,N,N,N,6,127
72,127,311812,,H,113,G,328,G,1416,8,N,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,3119//,,H,48,H,193,H,691,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,312///,,H,73,H,462,H,1741,9,N,4,4,N,N,N,N,N,N,N,N,N,N,6,127
72,127,3121//,,H,67,H,453,H,1693,8,N,3,4,N,N,N,N,N,N,N,N,N,N,6,127
72,127,31211/,,H,67,H,453,H,1693,8,N,3,4,N,N,N,N,N,N,N,N,N,N,6,127
72,127,312112,,G,23,G,103,G,383,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,312113,,H,29,J,152,H,657,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,314///,,H,83,H,313,H,1008,11,5,4,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,3141//,,H,31,H,96,H,353,7,4,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,31412/,,H,31,H,96,H,353,7,4,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,314120,,H,31,H,96,H,353,7,4,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,3149//,,J,52,H,217,J,655,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,31499/,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,314999,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,315///,,H,131,H,376,H,1708,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,3152//,,H,131,H,376,H,1708,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,31521/,,J,3,J,4,G,50,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,315210,,J,3,J,4,G,50,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,31524/,,G,67,H,237,H,996,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,315240,,G,67,H,237,H,996,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,321///,,J,208,J,1153,J,4807,10,3,N,N,7,N,N,N,N,N,N,N,N,N,6,127
72,127,3219//,,J,206,J,1145,J,4773,9,N,N,N,7,N,N,N,N,N,N,N,N,N,6,127
72,127,32191/,,H,64,H,304,H,1397,4,N,N,N,3,N,N,N,N,N,N,N,N,N,6,127
72,127,32199/,,J,104,J,607,J,2450,4,N,N,N,3,N,N,N,N,N,N,N,N,N,6,127
72,127,321999,,J,53,J,262,J,1091,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,323///,,G,321,H,2155,H,9160,30,12,7,7,3,N,N,N,N,N,N,N,N,N,6,127
72,127,3231//,,G,321,H,2155,H,9160,30,12,7,7,3,N,N,N,N,N,N,N,N,N,6,127
72,127,32311/,,G,292,H,1946,H,8307,28,12,7,5,3,N,N,N,N,N,N,N,N,N,6,127
72,127,323111,,G,290,H,1942,H,8295,27,11,7,5,3,N,N,N,N,N,N,N,N,N,6,127
72,127,325///,,G,138,H,884,H,3558,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,3256//,,J,25,J,162,J,516,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,326///,,J,27,J,251,J,974,5,N,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,3261//,,J,16,H,74,H,231,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,327///,,J,29,J,112,J,472,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,3272//,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,32721/,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,332///,,H,283,H,1626,H,7142,18,6,5,N,4,N,N,N,N,N,N,N,N,N,6,127
72,127,3323//,,H,134,H,658,H,2895,10,N,4,N,3,N,N,N,N,N,N,N,N,N,6,127
72,127,33232/,,H,103,H,540,H,2285,8,N,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,332321,,J,71,H,384,H,1559,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,332322,,G,32,G,156,G,726,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,3324//,,J,26,J,173,J,841,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,333///,,J,51,G,256,H,1022,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,334///,,H,55,H,1246,H,4668,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,3345//,,H,54,H,1234,H,4628,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,33451/,,H,54,H,1234,H,4628,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,335///,,J,59,G,408,H,1835,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,3353//,,H,23,H,253,H,1095,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,33531/,,H,23,H,253,H,1095,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,337///,,J,26,J,169,J,597,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,339///,,H,537,H,7799,H,31697,32,17,6,3,3,N,3,N,N,N,N,N,N,N,6,127
72,127,3391//,,H,216,H,2203,H,9708,14,6,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,33911/,,H,216,H,2203,H,9708,14,6,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,339113,,G,167,G,1597,G,7218,8,4,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,339116,,J,11,G,89,G,302,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,3399//,,H,321,J,5596,J,21989,18,11,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,33991/,,H,38,G,144,G,487,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,339910,,H,38,G,144,G,487,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,33995/,,H,140,H,992,H,3663,12,8,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,339950,,H,140,H,992,H,3663,12,8,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42----,,G,8838,G,89243,G,347972,588,268,124,90,66,29,7,4,N,N,N,N,N,N,6,127
72,127,423///,,G,3932,G,40198,G,165797,334,138,80,59,41,15,N,N,N,N,N,N,N,N,6,127
72,127,4231//,,G,617,G,5430,G,22537,31,8,7,3,11,N,N,N,N,N,N,N,N,N,6,127
72,127,42311/,,G,65,H,676,H,2695,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,423110,,G,65,H,676,H,2695,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42312/,,H,485,H,4079,H,17393,21,6,N,N,9,N,N,N,N,N,N,N,N,N,6,127
72,127,423120,,H,485,H,4079,H,17393,21,6,N,N,9,N,N,N,N,N,N,N,N,N,6,127
72,127,42313/,,J,66,J,665,J,2423,5,N,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,423130,,J,66,J,665,J,2423,5,N,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,4232//,,H,50,G,313,G,1155,11,8,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42321/,,H,41,G,253,G,916,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,423210,,H,41,G,253,G,916,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42322/,,J,9,H,60,G,239,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,423220,,J,9,H,60,G,239,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,4233//,,J,17,G,145,G,678,8,8,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42333/,,J,13,G,113,G,528,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,423330,,J,13,G,113,G,528,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,4234//,,G,1159,G,16295,G,69409,80,25,18,18,12,7,N,N,N,N,N,N,N,N,6,127
72,127,42342/,,G,272,H,3109,H,12202,18,N,8,5,3,N,N,N,N,N,N,N,N,N,6,127
72,127,423420,,G,272,H,3109,H,12202,18,N,8,5,3,N,N,N,N,N,N,N,N,N,6,127
72,127,42343/,,G,187,G,3748,G,17430,10,4,N,3,N,N,N,N,N,N,N,N,N,N,6,127
72,127,423430,,G,187,G,3748,G,17430,10,4,N,3,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42344/,,G,114,G,705,H,2751,14,5,5,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,423440,,G,114,G,705,H,2751,14,5,5,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42345/,,G,521,G,8063,G,34289,34,14,4,6,6,4,N,N,N,N,N,N,N,N,6,127
72,127,423450,,G,521,G,8063,G,34289,34,14,4,6,6,4,N,N,N,N,N,N,N,N,6,127
72,127,4235//,,G,48,G,357,G,1571,7,3,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42351/,,G,48,G,357,G,1571,7,3,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,423510,,G,48,G,357,G,1571,7,3,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,4236//,,H,359,G,3768,G,15052,50,25,15,8,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42361/,,H,150,H,1399,H,5641,26,15,6,5,N,N,N,N,N,N,N,N,N,N,6,127
72,127,423610,,H,150,H,1399,H,5641,26,15,6,5,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42362/,,J,76,J,960,J,3668,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,423620,,J,76,J,960,J,3668,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42369/,,H,133,H,1409,H,5743,21,9,9,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,423690,,H,133,H,1409,H,5743,21,9,9,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,4237//,,G,773,G,6114,G,24035,51,19,11,10,7,4,N,N,N,N,N,N,N,N,6,127
72,127,42371/,,H,275,G,1893,G,8141,21,6,7,5,N,N,N,N,N,N,N,N,N,N,6,127
72,127,423710,,H,275,G,1893,G,8141,21,6,7,5,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42372/,,H,227,H,1204,H,4225,12,5,N,N,4,N,N,N,N,N,N,N,N,N,6,127
72,127,423720,,H,227,H,1204,H,4225,12,5,N,N,4,N,N,N,N,N,N,N,N,N,6,127
72,127,42373/,,G,215,G,2507,G,9841,11,5,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,423730,,G,215,G,2507,G,9841,11,5,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42374/,,G,56,G,510,G,1828,7,3,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,423740,,G,56,G,510,G,1828,7,3,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,4238//,,G,678,G,5961,G,25013,58,22,13,15,6,N,N,N,N,N,N,N,N,N,6,127
72,127,42381/,,J,171,J,1355,J,6438,9,4,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,423810,,J,171,J,1355,J,6438,9,4,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42383/,,H,281,G,2649,G,10572,27,12,6,5,3,N,N,N,N,N,N,N,N,N,6,127
72,127,423830,,H,281,G,2649,G,10572,27,12,6,5,3,N,N,N,N,N,N,N,N,N,6,127
72,127,42384/,,H,148,H,1440,H,5928,15,5,3,5,N,N,N,N,N,N,N,N,N,N,6,127
72,127,423840,,H,148,H,1440,H,5928,15,5,3,5,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42385/,,H,47,H,273,G,1092,4,N,N,3,N,N,N,N,N,N,N,N,N,N,6,127
72,127,423850,,H,47,H,273,G,1092,4,N,N,3,N,N,N,N,N,N,N,N,N,N,6,127
72,127,4239//,,G,231,G,1815,H,6347,38,20,12,3,3,N,N,N,N,N,N,N,N,N,6,127
72,127,42391/,,H,70,H,622,H,2560,11,6,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,423910,,H,70,H,622,H,2560,11,6,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42392/,,H,20,G,136,J,276,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,423920,,H,20,G,136,J,276,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42394/,,G,53,G,287,G,924,9,6,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,423940,,G,53,G,287,G,924,9,6,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42399/,,G,88,H,770,H,2582,12,4,5,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,423990,,G,88,H,770,H,2582,12,4,5,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,424///,,G,4799,H,48117,H,178080,216,98,40,29,25,14,6,4,N,N,N,N,N,N,6,127
72,127,4241//,,G,191,G,1135,G,4613,22,10,8,N,3,N,N,N,N,N,N,N,N,N,6,127
72,127,42411/,,G,53,H,372,H,1453,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,424110,,G,53,H,372,H,1453,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42412/,,H,82,G,423,H,1723,9,5,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,424120,,H,82,G,423,H,1723,9,5,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42413/,,J,56,H,340,H,1437,8,3,4,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,424130,,J,56,H,340,H,1437,8,3,4,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,4242//,,H,1007,G,14157,G,49475,32,13,4,6,N,5,N,N,N,N,N,N,N,N,6,127
72,127,42421/,,H,1007,G,14157,G,49475,32,13,4,6,N,5,N,N,N,N,N,N,N,N,6,127
72,127,424210,,H,1007,G,14157,G,49475,32,13,4,6,N,5,N,N,N,N,N,N,N,N,6,127
72,127,4243//,,H,315,G,1274,G,4334,32,22,3,4,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42431/,,H,23,J,120,J,422,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,424310,,H,23,J,120,J,422,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42432/,,J,178,H,605,H,1926,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,424320,,J,178,H,605,H,1926,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42433/,,G,107,H,502,H,1809,18,12,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,424330,,G,107,H,502,H,1809,18,12,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42434/,,J,7,H,47,G,177,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,424340,,J,7,H,47,G,177,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,4244//,,G,2101,G,21540,G,78620,74,28,16,11,8,5,4,N,N,N,N,N,N,N,6,127
72,127,42441/,,H,514,H,6258,H,23731,32,14,8,4,N,3,N,N,N,N,N,N,N,N,6,127
72,127,424410,,H,514,H,6258,H,23731,32,14,8,4,N,3,N,N,N,N,N,N,N,N,6,127
72,127,42442/,A,S,0,S,0,S,0,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,424420,A,S,0,S,0,S,0,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42445/,,J,78,J,777,J,3236,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,424450,,J,78,J,777,J,3236,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42447/,,J,650,J,4726,J,20550,9,N,N,3,N,N,N,N,N,N,N,N,N,N,6,127
72,127,424470,,J,650,J,4726,J,20550,9,N,N,3,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42448/,,H,80,H,602,H,2489,8,3,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,424480,,H,80,H,602,H,2489,8,3,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42449/,,G,499,H,7137,G,19103,16,6,4,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,424490,,G,499,H,7137,G,19103,16,6,4,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,4246//,,G,197,H,2080,H,8283,15,6,5,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42461/,,J,78,H,576,H,2254,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,424610,,J,78,H,576,H,2254,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42469/,,H,119,H,1504,G,6029,9,4,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,424690,,H,119,H,1504,G,6029,9,4,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,4247//,,J,210,J,1883,J,8253,7,3,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42472/,,J,125,J,1401,J,6329,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,424720,,J,125,J,1401,J,6329,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,4248//,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,4249//,,H,359,H,2064,H,8271,31,16,4,4,6,N,N,N,N,N,N,N,N,N,6,127
72,127,42492/,,J,42,J,256,J,1055,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,424920,,J,42,J,256,J,1055,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42493/,,J,30,J,155,J,610,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,424930,,J,30,J,155,J,610,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42495/,,G,75,H,415,H,1913,8,4,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,424950,,G,75,H,415,H,1913,8,4,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42499/,,H,133,G,710,G,2619,11,7,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,424990,,H,133,G,710,G,2619,11,7,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,425///,,G,107,G,928,G,4095,38,32,4,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,4251//,,G,107,G,928,G,4095,38,32,4,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42511/,,G,14,G,80,H,284,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,425110,,G,14,G,80,H,284,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,42512/,,H,93,G,848,G,3811,34,29,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,425120,,H,93,G,848,G,3811,34,29,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,44----,,G,24052,G,126902,G,516987,1592,684,422,235,167,42,32,10,N,N,N,N,N,N,6,127
72,127,441///,,G,2562,G,22346,G,88529,158,67,37,16,26,9,3,N,N,N,N,N,N,N,6,127
72,127,4411//,,G,1789,G,16893,G,67422,54,16,5,7,15,8,3,N,N,N,N,N,N,N,6,127
72,127,44111/,,G,1705,G,16392,G,65637,41,9,N,6,14,8,3,N,N,N,N,N,N,N,6,127
72,127,441110,,G,1705,G,16392,G,65637,41,9,N,6,14,8,3,N,N,N,N,N,N,N,6,127
72,127,44112/,,G,84,G,501,G,1785,13,7,4,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,441120,,G,84,G,501,G,1785,13,7,4,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,4412//,,J,62,J,364,J,1639,12,6,4,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,44122/,,J,61,J,358,J,1628,11,5,4,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,441222,,J,50,J,283,J,1257,8,3,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,441228,,G,11,H,75,H,371,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,4413//,,G,711,G,5089,G,19468,92,45,28,8,10,N,N,N,N,N,N,N,N,N,6,127
72,127,44131/,,G,661,G,4826,G,18402,79,39,21,8,10,N,N,N,N,N,N,N,N,N,6,127
72,127,441310,,G,661,G,4826,G,18402,79,39,21,8,10,N,N,N,N,N,N,N,N,N,6,127
72,127,44132/,,H,50,G,263,G,1066,13,6,7,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,441320,,H,50,G,263,G,1066,13,6,7,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,442///,,G,643,H,4149,H,16611,79,37,18,17,7,N,N,N,N,N,N,N,N,N,6,127
72,127,4421//,,G,394,G,2749,H,11127,44,21,8,10,5,N,N,N,N,N,N,N,N,N,6,127
72,127,44211/,,G,394,G,2749,H,11127,44,21,8,10,5,N,N,N,N,N,N,N,N,N,6,127
72,127,442110,,G,394,G,2749,H,11127,44,21,8,10,5,N,N,N,N,N,N,N,N,N,6,127
72,127,4422//,,H,249,H,1400,H,5484,35,16,10,7,N,N,N,N,N,N,N,N,N,N,6,127
72,127,44221/,,J,59,H,466,J,1747,9,6,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,442210,,J,59,H,466,J,1747,9,6,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,44229/,,G,190,H,934,H,3737,26,10,9,6,N,N,N,N,N,N,N,N,N,N,6,127
72,127,442299,,G,185,H,888,H,3531,24,9,8,6,N,N,N,N,N,N,N,N,N,N,6,127
72,127,443///,,G,804,H,5301,H,24231,63,27,14,13,7,N,N,N,N,N,N,N,N,N,6,127
72,127,4431//,,G,804,H,5301,H,24231,63,27,14,13,7,N,N,N,N,N,N,N,N,N,6,127
72,127,44314/,,G,804,H,5301,H,24231,63,27,14,13,7,N,N,N,N,N,N,N,N,N,6,127
72,127,443141,,H,122,H,587,H,2280,17,9,4,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,443142,,G,682,H,4714,H,21951,46,18,10,11,5,N,N,N,N,N,N,N,N,N,6,127
72,127,444///,,G,1180,G,6498,G,25611,113,44,38,17,11,N,N,N,N,N,N,N,N,N,6,127
72,127,4441//,,G,1106,G,6081,G,24071,105,42,36,13,11,N,N,N,N,N,N,N,N,N,6,127
72,127,44411/,,G,412,G,2409,G,8998,9,N,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,444110,,G,412,G,2409,G,8998,9,N,3,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,44412/,,H,100,G,583,H,2320,18,9,6,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,444120,,H,100,G,583,H,2320,18,9,6,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,44413/,,G,428,G,2148,G,8931,49,21,14,6,8,N,N,N,N,N,N,N,N,N,6,127
72,127,444130,,G,428,G,2148,G,8931,49,21,14,6,8,N,N,N,N,N,N,N,N,N,6,127
72,127,44419/,,G,166,G,941,G,3822,29,11,13,4,N,N,N,N,N,N,N,N,N,N,6,127
72,127,444190,,G,166,G,941,G,3822,29,11,13,4,N,N,N,N,N,N,N,N,N,N,6,127
72,127,4442//,,H,74,H,417,H,1540,8,N,N,4,N,N,N,N,N,N,N,N,N,N,6,127
72,127,44422/,,H,51,H,292,H,1077,6,N,N,3,N,N,N,N,N,N,N,N,N,N,6,127
72,127,444220,,H,51,H,292,H,1077,6,N,N,3,N,N,N,N,N,N,N,N,N,N,6,127
72,127,445///,,H,3220,H,11767,H,46915,156,68,28,24,15,12,8,N,N,N,N,N,N,N,6,127
72,127,4451//,,H,2679,H,10098,H,40644,104,43,20,12,10,10,8,N,N,N,N,N,N,N,6,127
72,127,44511/,,H,2593,H,9786,H,39438,87,33,16,9,10,10,8,N,N,N,N,N,N,N,6,127
72,127,445110,,H,2593,H,9786,H,39438,87,33,16,9,10,10,8,N,N,N,N,N,N,N,6,127
72,127,44512/,,H,86,G,312,H,1206,17,10,4,3,N,N,N,N,N,N,N,N,N,N,6,127
72,127,445120,,H,86,G,312,H,1206,17,10,4,3,N,N,N,N,N,N,N,N,N,N,6,127
72,127,4452//,,H,430,H,1232,H,4654,34,17,N,8,5,N,N,N,N,N,N,N,N,N,6,127
72,127,44521/,A,S,0,S,0,S,0,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,445210,A,S,0,S,0,S,0,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,44523/,,G,74,G,192,G,792,9,7,N,N,N,N,N,N,N,N,N,N,N,N,6,127
72,127,445230,,G,74,G,192,G,792,9,7,N,N,N,N,N,N,N,N,N,N,N,N,6,127
